tweets,id_str,len,date,source,likes,retweets,label
@DiamondandSilk Sorry you got fired. #sad,1255174914040004612,41,2020-04-28 16:39:54,Twitter Web App,0,0,0
"WHOLE COUNTRY,WELL,ACQUAINTED,WITH UR DUAL POLITICS?#U_R_ACTIVE_ONLY_IN_UP,AGAINST,#YOGI ONLY WHY NT SPEAK ON OTHER… https://t.co/h0ch1sDTbh",1255174821463199744,140,2020-04-28 16:39:32,Twitter Web App,0,0,0
@American1299 @Jennife20311813 Is your state fall under the Dillon Law ?  Research:  those best fitted by their int… https://t.co/y9Rn2adT61,1255174668194988032,140,2020-04-28 16:38:55,Twitter Web App,2,0,0
Gooood morning! Yesterday was a #sad day .... just because sometimes this whole #COVID-19!thing gets to you! Howeve… https://t.co/8iJiW7On6u,1255174513907519488,140,2020-04-28 16:38:18,Instagram,0,0,0
"New Musical Video : https://t.co/RSP3hEFKdv

#QuarantineLife #sad #musicvideo #BeSafe",1255173928240152576,85,2020-04-28 16:35:59,Twitter Web App,1,0,0
"@TheRightMelissa @realDonaldTrump Yet another deluded cult member who believes what @realDonaldTrump says, rather t… https://t.co/wOcV4BEcYw",1255173529714200582,140,2020-04-28 16:34:24,Twitter Web App,0,0,0
"CORONAVIRUS: Number of Tests Vs. Total Population (By Country).

#news #facts #scary #sick #diseases #pandemic… https://t.co/XB2jxYfCDe",1255173526551760897,135,2020-04-28 16:34:23,Twitter Web App,0,0,0
Hello.. can you hear me? I think my tortoise bout to drop an album. #redfoottortoise #tortoise #adele #sad https://t.co/xAdOy2Fvd8,1255172985490534401,130,2020-04-28 16:32:14,Twitter for iPhone,1,0,0
"Same here. And did they notice if his wife’s mouth was moving when he said that?

#HesJustAPuppetNow

#Sad… https://t.co/DOCihdcigO",1255172899775930369,131,2020-04-28 16:31:53,Twitter for Mac,0,0,0
"@rreagles20 @PhillyFreck215 My QB won’t be hurt again missing easy, Unpressured throws ... never forget the season… https://t.co/O8grMkiLsJ",1255172375185932289,139,2020-04-28 16:29:48,Twitter for iPhone,1,0,0
"My mom's been in the hospital for 4 weeks. I haven't been able to visit due to #COVID19 restrictions.
We talk on th… https://t.co/0Yqqpm55sM",1255172055634292736,140,2020-04-28 16:28:32,Twitter for Android,4,0,0
"@IGBundles Apparently it is only available in the United States. #Sad #SoSad. But in any case, it doesn't say anyth… https://t.co/mzGobyNtOz",1255171269122809856,140,2020-04-28 16:25:25,Twitter Web App,0,0,0
I am #sad that I don't have BF2 rn. I need the library to open so o can get it 😭,1255170660080521217,80,2020-04-28 16:22:59,Twitter for Android,1,0,0
"Weakest President, ever!  #Sad https://t.co/uDuEn38C02",1255170421080510470,54,2020-04-28 16:22:02,Twitter Web App,0,0,0
You are treasured by anyone with atleast two brain cells to rub together. #sad  #smile #happiness,1255170398628597762,97,2020-04-28 16:21:57,BestBotBetter,0,0,0
"@BTH_Bill You sound like someone who has never been to Kayatchi. #sad 

https://t.co/Px7VjMpvEs https://t.co/kGyUO8DtX7",1255170109330599936,119,2020-04-28 16:20:48,Twitter for iPhone,1,0,0
@happysnarkygal2 At times I wish I was!!!! Gah y’all ruthless (in good ways too) lol I’m the other double sign smh… https://t.co/S1oZRucVVJ,1255170036622225408,139,2020-04-28 16:20:31,Twitter for iPhone,1,0,0
@SenRubioPress @RepBrianMast @HHSGov https://t.co/EVbQd7MAxI Every time trump has insulted veterans – just through… https://t.co/LYdDEVRDq6,1255169936584048641,139,2020-04-28 16:20:07,Twitter Web App,0,0,0
@DiamondandSilk Y’all ain’t got no damn haters. People feel sorry for y’all because you’ll do anything for money… https://t.co/wrPHFgnpqv,1255167877499498497,137,2020-04-28 16:11:56,Twitter for iPhone,0,0,0
"I am just not feeling well 
What do you guys do when you get upset    😫

Please suggest me😵

#feeling #feelings… https://t.co/7ZXjjeNJPd",1255167813964062720,136,2020-04-28 16:11:41,Twitter for Android,0,0,0
@DiamondandSilk You got not a leg to stand on! You’re just a couple of clowns 🤡 trying to appeal to a KKK audience… https://t.co/oJNZl0U4xh,1255167746381434880,139,2020-04-28 16:11:25,Twitter for iPhone,0,1,0
@AndyOstroy @realDonaldTrump Andy is part of the #Doomsday cult. #sad #hack #LiberalismIsTheRealPandemic 👇… https://t.co/GWWx02ZkNn,1255167738336686086,131,2020-04-28 16:11:23,Twitter for iPhone,1,0,0
@FOX8NOLA Fake News. Pathetic. Does anyone know how to journalism properly? #Sad https://t.co/xSO55iyKnd,1255167657818685440,104,2020-04-28 16:11:04,Twitter for iPhone,0,0,0
Here is a way to #LoveYourLifeNoMatterWhat - even if you are #isolated #sad #depression https://t.co/ygtVKhKX8l,1255167454583697408,111,2020-04-28 16:10:15,Hootsuite Inc.,0,0,0
"wastedyouth - by my side (feat. blackwinterwells)

https://t.co/YkWO7AFcGm

#tokyoteleport #东京电讯 #wastedyouth #trap… https://t.co/jGMj9km1is",1255167377370537984,140,2020-04-28 16:09:57,Instagram,1,0,0
This what happens when you give a lying old bastard that never played a sport his life a platform to talk. Bron sai… https://t.co/QvIV3zHK04,1255167347863715841,140,2020-04-28 16:09:50,Twitter for iPhone,2,0,0
Even tho I am hurting I find ways to cheer myself up like by listening to music. #heartbreak #sayings #sad,1255166699952697344,106,2020-04-28 16:07:15,Twitter for iPhone,1,0,0
"so much love we feel for all in shield
from each heart is love so true ...

#parents #love #ShieldHero #shielded… https://t.co/FxIcPsHzgI",1255166506108846080,137,2020-04-28 16:06:29,Twitter Web App,2,0,0
I make films. From too silly to too serious. 100+ shorts in Profile and IGTV. And 100s of panels like this for comp… https://t.co/vzZ2CfCCuv,1255166477650530304,140,2020-04-28 16:06:22,Instagram,0,0,0
I make films. From too silly to too serious. 100+ shorts in Profile and IGTV. And 100s of panels like this for comp… https://t.co/zwjaKvCIAL,1255166214239932418,140,2020-04-28 16:05:19,Instagram,0,0,0
#sad But you did make me smile😊 https://t.co/4zoeZC5Shx,1255166178588311552,55,2020-04-28 16:05:11,Twitter for Android,1,0,0
Probably me 4 weeks from today #sad https://t.co/OWCfI0QQif,1255165739910250496,59,2020-04-28 16:03:26,Twitter for iPhone,2,0,0
Welp... when will get our money back for @MISpeedway #Sad,1255165654677827586,57,2020-04-28 16:03:06,Twitter for iPhone,0,0,0
RIP MS MINNIE #MsMinnie #littlewomenatlanta #SAD https://t.co/6kL73Ky96w,1255165646738001921,72,2020-04-28 16:03:04,Twitter for iPhone,1,0,0
"@Chris11962 Still can't put together a SINGLE cohesive sentence. 

#Sad https://t.co/YpMjOfXxMr",1255165292772089861,95,2020-04-28 16:01:40,Twitter Web App,3,1,0
"How are we supposed to believe that this is really a ""National Emergency"" when Congress isn't even in DC &amp; apparent… https://t.co/OTBQMZKv98",1255164432545656834,144,2020-04-28 15:58:15,Twitter Web App,2,2,0
@SexCounseling @realDonaldTrump Yeah they don't report the facts. Only his quotes.  But that's fake news right?  Idiot! #Sad,1255164355743633409,124,2020-04-28 15:57:56,Twitter for Android,0,0,0
"@Nejihyuga_m1 100% AGREED

#sad
#disappointed",1255164111501045761,45,2020-04-28 15:56:58,Twitter Web App,1,0,0
@badwood you hate me why u no email me back 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺 #sad,1255164051732209664,61,2020-04-28 15:56:44,Twitter for iPhone,1,0,0
"The more you learn about Trump's approach to the job of presidenting, the more you realize that the current occupan… https://t.co/TKQTHzKKUX",1255163794214604801,140,2020-04-28 15:55:43,Twitter for Android,35,15,0
@JDCampbell_MD One of the unfortunate limitations of Zoom is that banana pancakes cannot be shared via the web #sad,1255163771947036673,115,2020-04-28 15:55:37,Twitter Web App,11,0,0
@SaraCarterDC @HowardStern @realDonaldTrump King of All Fake Media now - how he has fallen #sad,1255163133745913858,95,2020-04-28 15:53:05,Twitter for iPhone,1,0,0
@danielmarven Sadly our black African culture doesn't see the importance of supporting each other and growing toget… https://t.co/9OyAwob6gP,1255163069912711168,140,2020-04-28 15:52:50,Twitter Web App,0,0,0
"@DonaldJTrumpJr @The_Eric_Yost Geez. He can't even put together a complete sentence. The stress is adding to his rapid decline. 

#Sad",1255162998907211776,134,2020-04-28 15:52:33,Twitter Web App,1,0,0
@RepVernonJones @realDonaldTrump @JoeBiden Because they’re nothing but hypocrites! #Sad,1255162598007472135,87,2020-04-28 15:50:57,Twitter for iPhone,0,0,0
@GrimzYoutube doesn't want to give me a free pizza #depression #sad 😔📈,1255162088395288576,70,2020-04-28 15:48:56,Twitter Web App,1,0,0
"@amyklobuchar Hey Amy, where are you at?????    #sad #looneyleft #Hypocrite",1255161563402698755,75,2020-04-28 15:46:51,Twitter for iPhone,0,0,0
txt's cb about to be ##sad and 100% relatable,1255161426546655234,45,2020-04-28 15:46:18,Twitter for Android,1,0,0
"Shoemaker wey you take save my number no bad!🥴🥱
#lol #when #dem #sad",1255160973553553409,68,2020-04-28 15:44:30,Twitter for iPhone,0,0,0
"Some people in animal crossing are great, and others are trash for waving a trade and then ripping you off and stea… https://t.co/DHdfbEpNkg",1255160872873451522,140,2020-04-28 15:44:06,Twitter for iPhone,1,0,0
me and bri cancelled #sad #tuesdayvibes #heartbroken #omg https://t.co/cPzb6RFSFH,1255160443884232704,81,2020-04-28 15:42:24,Twitter for iPhone,3,0,0
🦖 my friend is a killer by #luigisegre • #die or #dinosaur 🧩 lockdown ♥️ daily comics ➡️ @luigisegre 😉 #instacomics… https://t.co/h8XubC3kEz,1255160410879254535,140,2020-04-28 15:42:16,IFTTT,4,0,0
#punjabsinddairy it is great &amp; delicious to have products by you. I have been visiting malad west outlet for last 1… https://t.co/rADNxMrdep,1255160170713247744,144,2020-04-28 15:41:19,Twitter for iPhone,0,0,0
A HUMAN MEMORIAL #Gedenktag #IDF #Israel #Jerusalem #JomHasikaron #IndependenceDay #WeRemember #RemembranceDay… https://t.co/21dTPBe6l8,1255159987732692994,135,2020-04-28 15:40:35,Twitter for iPhone,0,0,0
Nearly 15 years dreaming with a My Chemical Romance concert. This year I was going to finally be able to go.... and… https://t.co/8O2n71m0F2,1255159637881610240,140,2020-04-28 15:39:12,Twitter for iPhone,2,0,0
"Covid-19 had to be the one to force so many people into using technology of convenience 

#Sad",1255158152955195393,94,2020-04-28 15:33:18,Twitter Web App,1,0,0
@ruthwilsons Just wait til she tells ur about her dead parents #sad,1255158130855550976,67,2020-04-28 15:33:12,Twitter for iPhone,1,0,0
"@PurpleProducer @GleamingM00Nrb @GerryENT9 Lol he probably lost his nailclippers and can’t go buy new ones bc of lockdown, #sad 😔",1255158091894583297,129,2020-04-28 15:33:03,Twitter for iPhone,3,0,0
Feeling so unmotivated and sad #sad,1255157891876749313,35,2020-04-28 15:32:15,Twitter for iPhone,0,0,0
Hey ineed help looking for and old friend we lost contact a year ago and we haven't talked since last i new there T… https://t.co/oGquixXzM2,1255157817054580736,140,2020-04-28 15:31:57,Twitter for Android,0,0,0
Becoming a masterpiece is a work in progress #progress #panicattack #panicdisorder #PowerOfPositivity #positivity… https://t.co/CTXWEaF5G7,1255157547322966017,138,2020-04-28 15:30:53,Hootsuite Inc.,2,1,0
Tomorrow would have been the TMSAA Large school Track championships.  #sad,1255157248797609985,74,2020-04-28 15:29:42,Twitter Web App,0,0,0
this didn’t age well &amp; now im #sad,1255156464190205952,38,2020-04-28 15:26:35,Twitter for iPhone,0,0,0
@SoftballCoachWV @AllieAmama @Ilhan So #sad the 🍊💩 @POTUS can’t date his daughter..cause he wanted to💡 https://t.co/eP7631Cc0V,1255156459073044480,126,2020-04-28 15:26:34,Twitter for iPhone,3,0,0
the president of America overestimate the average intelligence of the American people. It's useless to drink any di… https://t.co/k0tgbEFBNt,1255154765295579136,140,2020-04-28 15:19:50,Twitter for Android,0,0,0
@realDonaldTrump @WhiteHouse #WrongAgain get ready for the #2ndWave June 1st probably July 1st. Question about vent… https://t.co/K7RM893PIh,1255154730814373888,140,2020-04-28 15:19:42,Twitter for Android,0,0,0
"@MermaidMaggie You NEED diversity to maintain the strength of the herd.

Not to make excuses, but I think it's tech… https://t.co/xS6vvibgDe",1255153655004758016,140,2020-04-28 15:15:25,Twitter Web App,3,0,0
#tuesday TONE UP CONSISTENTLY #gym #motivation #inspiration #fun #likeforlikes #followers #workout #fitness… https://t.co/t02E8eTlSB,1255153289248694272,132,2020-04-28 15:13:58,Instagram,1,0,0
@cprice1313 @Liberal1002 @Morning_Joe @JoeBiden @dementiajoe Keep posting that trader. Then look at yourself in the… https://t.co/I2fkNFPG8v,1255153193580785670,140,2020-04-28 15:13:35,Twitter for iPhone,0,0,0
I just realized I only have 3 @Adele songs on my iTunes.. and I call myself a musician  #sad,1255153038257295363,92,2020-04-28 15:12:58,Twitter for iPhone,2,0,0
@PressSec @realDonaldTrump @GovRonDeSantis Competing with Cuomo's briefing today? #sad,1255152934045638656,86,2020-04-28 15:12:33,Twitter for iPad,1,0,0
@constructal1 for a few shekels more they sold us (and themselves) out. #SAD,1255152607494111232,76,2020-04-28 15:11:15,Twitter Web App,1,0,0
"is anyone surprised the #GOP is actively planning a non-trump strategy ?

@DonaldJTrumpJr  @EricTrump  @IvankaTrump… https://t.co/WCqbwiLIX4",1255152383035715586,140,2020-04-28 15:10:22,Twitter Web App,0,0,0
@kallarar @IAOkowa @DSGovernment @OfficialPDPNig @abangdove They will.. you are paying for the empty seats #Sad,1255151851751665664,111,2020-04-28 15:08:15,Twitter for Android,0,1,0
@juliakmarsh @NYCMayor I hope @DOEChancellor doesn’t speak. He couldn’t even graduate from either online diploma mill he attended! #sad,1255151688396058627,135,2020-04-28 15:07:36,Twitter for iPhone,0,0,0
forever #sad https://t.co/hUCE4cmJ6Z,1255151353623506946,36,2020-04-28 15:06:16,Twitter for iPhone,0,0,0
@realDonaldTrump have you seen this? #sad https://t.co/fFKeyd5Bjd,1255151013494808578,65,2020-04-28 15:04:55,Twitter for iPhone,0,0,0
The world is big but often times I feel like I don't have a place in it. Often times I am among so many people but… https://t.co/AcDavZ4bJS,1255150750130270210,139,2020-04-28 15:03:53,Twitter for Android,0,0,0
‘Little Women: Atlanta’ star Ashley ‘Minnie’ Ross dead after crash https://t.co/zBDqFpZrks #sad,1255150392146419715,95,2020-04-28 15:02:27,Twitter for iPhone,1,0,0
#missingdog #Stolen #frantic #desperate #sad 🐶💔💔💔#IZZYTheCairnTerrier Take a look at my FB page 🐶 https://t.co/KaamwvmlIH,1255150124528889858,121,2020-04-28 15:01:23,Twitter for iPhone,8,22,0
"@Foxpalmer1 that's damn impressive if only for the continuation of it, shows just how effective our legal system is… https://t.co/cZ4icYI6Od",1255149371147968512,140,2020-04-28 14:58:24,Mobile Web (M2),0,0,0
"This is a sad coffee break.
I have no COOKIES!!!!

I learned how to bake these super yummy peanut butter chocolate… https://t.co/PXug46keCc",1255148828832829440,139,2020-04-28 14:56:14,Twitter for Android,4,0,0
@realDonaldTrump I can't even imagine how little Donny must've been loved by his parents. Me! Me! Me!!! #Sad #PresidentLysol,1255148277864869890,124,2020-04-28 14:54:03,Twitter Web App,0,0,0
"I restore myself when I'm alone.
.
#toptags #entrepreneurship #grind #hustle #fields #education #startup #success… https://t.co/3oJDLtY7z7",1255148243677143043,138,2020-04-28 14:53:55,Twitter for Android,0,0,0
@trish_regan @realDonaldTrump @chuckschumer screwing #America again! He is wasting money by trying to enact legisla… https://t.co/aQhXervKjB,1255147821931458562,140,2020-04-28 14:52:14,Twitter for iPad,0,0,0
Even Old hippies got offended and LAmeazon removed it.  #Sad https://t.co/Va5brIuRHt,1255147594252050434,84,2020-04-28 14:51:20,Twitter for Android,0,0,0
"@kenolin1 Well, if you could reason with Trump supporters, there wouldn’t be any. #Sad #DemocratforPresident",1255147376269856769,108,2020-04-28 14:50:28,Twitter for iPhone,0,0,0
I can’t take another person leaving #sad #feelings #abandonment,1255146977743929347,63,2020-04-28 14:48:53,Twitter for iPhone,0,0,0
How utterly #Sad. Breaks my heart whenever I read that sentence. The #Desertification of our country proceeds apace… https://t.co/2cF28RtBfj,1255146312359501824,140,2020-04-28 14:46:15,Twitter Web App,7,3,0
"@joelockhart Looks like the 3 step strategy didn’t even last the week.  NOBODY has a 14 day decline at this point,… https://t.co/FtO2ZYeMjd",1255145996545257473,139,2020-04-28 14:44:59,Twitter for iPhone,9,2,0
"I wish I will Have More diamonds:(
""In the Future""
#Diamond  #Sad  
#poor  #broke  #ROBLOX  #Royalehigh #ROBLOX 
Sa… https://t.co/hpagLW27HL",1255145767745937409,140,2020-04-28 14:44:05,Twitter for Android,14,2,0
Anonymous kid of mine: “My favorite part of not having school is not being yelled at by teachers.” #sad,1255145595372662784,103,2020-04-28 14:43:24,Twitter for iPhone,21,1,0
@lculbs @Nellie_V @stew0610 https://t.co/EVbQd7uZ98 Every time trump has insulted veterans – just through last Octo… https://t.co/AobDOoeMEM,1255145160230318085,140,2020-04-28 14:41:40,Twitter Web App,0,0,0
"@DeputyPM_Canada 
@ServiceCanada_E @ESDC_GC @Canada @HonAhmedHussen
So many people are falling through the cracks w… https://t.co/5zZk5NGPGj",1255144496423034880,140,2020-04-28 14:39:02,Twitter for Android,0,0,0
"Belgian Pro League 🇧🇪
Eredivisie 🇳🇱
Ligue 1 🇫🇷

All have had their seasons cancelled due to the coronavirus pandemi… https://t.co/GWJqbv62tG",1255143858536472578,140,2020-04-28 14:36:29,Instagram,0,0,0
Learn more about online therapy via Skype for Social Anxiety Disorder. Contact me to schedule a Skype therapy sessi… https://t.co/hjR5MBoizx,1255143491178360834,140,2020-04-28 14:35:02,Buffer,0,0,0
"Still no car or computer today 😔
#sad #nothappy #made2matter @ Made 2 Matter https://t.co/rKGxFweMhJ",1255143066568015874,100,2020-04-28 14:33:21,Instagram,0,0,0
"@morningmika @realDonaldTrump Poor Mika! So much HATE...#sad,#unttractive,#predictable",1255142703186116611,86,2020-04-28 14:31:54,Twitter for Android,0,0,0
@Jlee1984 @RepBrianMast https://t.co/EVbQd7uZ98 Every time trump has insulted veterans – just through last October.… https://t.co/elVzIMW2e0,1255142569538777093,140,2020-04-28 14:31:22,Twitter Web App,0,0,0
"Says @TomFreidman in the @nytimes, ""We need a president who is a cross between F.D.R., Justice Brandeis and Jonas S… https://t.co/dag5wvMrY1",1255142462500159491,140,2020-04-28 14:30:57,Twitter Web App,0,0,0
@TSlocumJr @etal60 @johnpavlovitz @Biggan4Congress Engineers always miss the forest for the trees... #sad it’s a pa… https://t.co/CfWEgLyNm9,1255141729725890561,140,2020-04-28 14:28:02,Twitter for iPhone,0,0,0
i did a kny theme carrd but i didn't save it. i am:: ##sad,1255141483377651713,58,2020-04-28 14:27:03,Twitter for Android,1,0,0
"Link in bio.
.
.
.
#emoscenekid  #screamo #rock #music  #sad #sing  #love #colombia #metalcore #emo #scenehairstyle… https://t.co/2gG70I5W2S",1255141408853254145,140,2020-04-28 14:26:45,Instagram,2,0,0
@mfinneygolf Wow your the ultimate “professional” aren’t you 🙄 go spend some time with your kids ffs #sad #boring #nobodygivesashit,1255141297725165572,131,2020-04-28 14:26:19,Twitter for iPad,0,0,0
"Who would've ever thought
you would have to tell Americans not to drink poison?

@realDonaldTrump is
#pathetic &amp; at… https://t.co/oWZ0qKOHRs",1255140637331951616,144,2020-04-28 14:23:41,Twitter for Android,1,1,0
I’ve been putting my money in the refrigerator for years and I have not seen any returns. #sad @realDonaldTrump… https://t.co/ThQS1z86cM,1255140279549489154,136,2020-04-28 14:22:16,Twitter for iPhone,1,0,0
@allierandolph28 @uindy @UIndyDean I’m in the same boat! #Sad,1255139425580797957,61,2020-04-28 14:18:53,Twitter for iPhone,2,0,0
"DELUXE THIS WEEK

———————————
#youngboy #snippet #nle💔 #nbayoungboy #viral  #nlechoppa #explorepage #38baby… https://t.co/DU1MDPocU6",1255139295049834498,132,2020-04-28 14:18:21,Twitter for iPhone,2,0,0
"@KraptainK @CaptinKrj @BlueMiamiGirl @GOPLeader @realDonaldTrump Dude, I have 1 account, I was looking something up… https://t.co/qZXTvwJxz2",1255139065021657095,140,2020-04-28 14:17:27,Twitter Web App,0,0,0
@rickygervais After Life #Funny #Sad #Brilliant,1255138876949016576,47,2020-04-28 14:16:42,Twitter for Android,1,0,0
This is still up?  #sad https://t.co/cjgaGDIUbc,1255138282997837834,47,2020-04-28 14:14:20,Twitter Web App,0,0,0
"Link in bio.
.
.
.
#emoscenekid  #screamo #rock #music  #sad #sing  #love #colombia #metalcore #emo #scenehairstyle… https://t.co/dl77wRSKrm",1255138062608109571,140,2020-04-28 14:13:28,Instagram,2,0,0
"#Inception is not possible in the #SAD cohort of the populous.
#StandardAmericanDIEt https://t.co/tBNVM0KsIM",1255137858152611840,108,2020-04-28 14:12:39,Twitter for iPhone,0,0,0
today is gunna be a hard day for me😩😭. #sad,1255137198313070592,43,2020-04-28 14:10:02,Twitter for iPhone,0,0,0
and this is more than the country's minimum wage... think about that. #sad https://t.co/R0QMutpAkB,1255137158353973260,98,2020-04-28 14:09:52,Twitter Web App,0,0,0
and this is more than the country's minimum wage... think about that. #sad https://t.co/huEKxDJLq0,1255137110182342658,98,2020-04-28 14:09:41,Twitter Web App,0,0,0
"@GovMikeDeWine Appreciate health of constits &amp; all Americans.. experts agree complete answers not in future.. ""need… https://t.co/tWaJ5kQ1ML",1255136870834434049,144,2020-04-28 14:08:43,Twitter Web App,0,0,0
@JaniceAB1 @CaptinKrj @BlueMiamiGirl @GOPLeader @realDonaldTrump Janice you’re a typical Trumper. Any facts you don… https://t.co/dnRaRlfeoZ,1255136861158125568,140,2020-04-28 14:08:41,Twitter for iPhone,0,0,0
"@realDonaldTrump This is what you focus on, really?? #failure #FailureInChief #MoronInChief #Sad #DoYourJob https://t.co/FVQrHHK5Gj",1255135777702309889,131,2020-04-28 14:04:23,Twitter Web App,0,0,0
"R..I.P. to the God! 🙏🏾
.
.
.
#fredthegodson #bronx #ny pisces #bars #wordsmith #sad #loss #hiphop #dead #eastcoast… https://t.co/7CjHU7CNWO",1255135615038849032,139,2020-04-28 14:03:44,Instagram,0,0,0
😢My parents are having to put down their 13 year old poodle. We’ve had her since she was 8 weeks old. I just don’t… https://t.co/jpVvzsc4Bv,1255134659320573952,139,2020-04-28 13:59:56,Twitter for iPhone,2,0,0
"Wow, a Federal paycheck is making her look Hard. Could it be that her soul is leaking out as she lies for Trump?… https://t.co/rQhplRj4Ks",1255133665962586115,137,2020-04-28 13:55:59,Twitter for iPhone,0,0,0
"It is natural to be #stressed, #sad, #confused, #depressed, #angry, or even #scared during the current crisis. Talk… https://t.co/rY4GK6wjiJ",1255133576430891008,140,2020-04-28 13:55:38,Twitter Web Client,0,0,0
@TrumpEmail Billionaire begging for money #Sad,1255133287430799360,46,2020-04-28 13:54:29,Twitter for Android,4,0,0
"@ShawnMa26421390 @angela214 Back in the day, many years ago many entertainers were in touch with the real world. Th… https://t.co/0z58gUu1uq",1255133033889325059,140,2020-04-28 13:53:29,Twitter Web App,2,0,0
Wow your family and drugs can really suck ya dry. 100 Million and money pouring in and she ends up broke. Gotta dea… https://t.co/55FSdVuxTJ,1255133032178044929,140,2020-04-28 13:53:28,Twitter for iPhone,6,0,0
"So I wonder if this is the reason @FrontierCorp @AskFrontier I can’t get faster than 6 mbps here in Brunswick, Ohio… https://t.co/WVKUrOE0My",1255132835708469248,140,2020-04-28 13:52:41,Twitter for iPad,1,0,0
Yay....they were such a joke!  #45 just used them as tokens. Their conspiracy theories #Sad.  Good riddance!  See w… https://t.co/bNI2RfVZza,1255132244118605826,140,2020-04-28 13:50:20,Twitter for iPhone,0,0,0
Shame and regret after a #breakup https://t.co/tTvaksruG6   #love #relationship #lovequotes #relationshipgoals… https://t.co/VJJLtN8kY9,1255132215882723328,136,2020-04-28 13:50:14,Hootsuite Inc.,0,0,0
Shame and regret after a #breakup https://t.co/NNEiliohQQ   #love #relationship #lovequotes #relationshipgoals… https://t.co/o5uLKsiFhm,1255132207477329920,136,2020-04-28 13:50:12,Hootsuite Inc.,0,0,0
Shame and regret after a #breakup https://t.co/fI0cnWsRKa   #love #relationship #lovequotes #relationshipgoals… https://t.co/tnABfyEnqq,1255132183775399936,136,2020-04-28 13:50:06,Hootsuite Inc.,0,0,0
Shame and regret after a #breakup https://t.co/vpQJdYSCG8   #love #relationship #lovequotes #relationshipgoals… https://t.co/a4RmcQmBi2,1255132177949511680,136,2020-04-28 13:50:05,Hootsuite Inc.,0,0,0
"Diamond &amp; Silk aka “the good ones” to FOX boomers, unemployed. #sad #ettd #ThoughtsAndPrayers  https://t.co/wxEIC7i1fo",1255131785249189890,122,2020-04-28 13:48:31,Twitter for iPhone,0,0,0
"Did you know weather can affect your mood?
Learn more: https://t.co/PJYEcfVBsq
#TriviaTuesday #Weather #Mood… https://t.co/ABh18JvjZL",1255130919310176256,133,2020-04-28 13:45:05,Twitter Web App,0,0,0
"what is your idea ?
#mallcop #minutesilence #ligue #iwmd20 #neverforgotten
#EdBallsDay #Panorama #VibeMe30 #quotes… https://t.co/L0QOGCtsYf",1255130197524803585,139,2020-04-28 13:42:12,Twitter Web App,1,0,0
"So #Sad a Loyal #Dog Mourns Dead #Friend In The Street, Killed by a Car :( ifb https://t.co/SrbmVvdibr",1255129787162660864,102,2020-04-28 13:40:35,OneUp App,2,1,0
"#Sad #first death by #COVID19 in Forces  @crpfindia . 

SUPER SPECIALITY WING, SAFDARJUNG HOSP, NEW DELHI
Regret  t… https://t.co/HLiqBzyeOV",1255129685769375748,140,2020-04-28 13:40:10,Twitter for iPhone,3,1,0
@GeraldoRivera I sometimes wonder how many have been misled by false headlines and never saw the correction/retract… https://t.co/WpW8cN9FFB,1255129494089801729,140,2020-04-28 13:39:25,Twitter for iPhone,0,0,0
"I finally updated all of my emotes! They are now live for subs on my channel! 
If you guys like my work, I am open… https://t.co/i0zvWaKQd0",1255128386202198016,139,2020-04-28 13:35:01,Twitter Web App,0,0,0
Niggas be quick to take care of a chick but won’t support they real brothers the same #sad☹️,1255128308540477440,92,2020-04-28 13:34:42,Twitter for iPhone,0,0,0
Such a lonely day 🎶 #sad,1255127847846346753,24,2020-04-28 13:32:52,Twitter for Android,1,0,0
Let me get this straight. You're okay with the President of the United States not knowing that these acts are dange… https://t.co/2seW8tlSfh,1255127637267275776,140,2020-04-28 13:32:02,Twitter for Android,0,0,0
"#SAD expresses alarm at #Punjab recording highest mortality rate of #COVID in country, #Majithia seeks probe… https://t.co/4hHf0J0WXB",1255127596205047808,133,2020-04-28 13:31:52,Hootsuite Inc.,0,0,0
My anxiety and OCD is unreal today. #anxiety #bipolardepression #OCD #sad #overthinking #overwhelmed,1255127419775864833,100,2020-04-28 13:31:10,Twitter for Android,0,0,0
"if you feel Connected RT Now!
#shayari #love #poetry #urdu #urdupoetry #shayarilover #hindi #shayar #quotes… https://t.co/VIndYnveui",1255127414230749185,132,2020-04-28 13:31:09,LaterMedia,0,0,0
It’s so sad to just think I won’t have a graduation ceremony... #seniors #strougles #sad #2020WasFunUntil,1255127020591370240,105,2020-04-28 13:29:35,Twitter for iPhone,0,0,0
"This sums up how my Gameplay went yesterday. This hurts to watch me. 😳😭🤕

@BlazedRTs @Halo
#twitch #twitchstream… https://t.co/ZwRGU5NNrc",1255126407694426113,137,2020-04-28 13:27:09,Twitter for Android,8,3,0
"Hopefully someday find mental peace, and emotional peace.
#sad",1255126386286702592,62,2020-04-28 13:27:04,Twitter for Android,0,0,0
"I had to say goodbye today to someone that I love
I couldn't even cry today, I think my heart is finally broken.
.… https://t.co/jqOqvb2ulw",1255124461034123265,139,2020-04-28 13:19:25,Instagram,0,0,0
@prizmaticusa Ummm he is playing for the wrong coaching staff that still allows these type of drills. Can we say co… https://t.co/jlaU3HPVzj,1255123186313760768,140,2020-04-28 13:14:21,Twitter for Android,0,0,0
"am I a joke to you?

#sad #depression #loneliness",1255121955021185024,49,2020-04-28 13:09:27,Twitter for Android,0,0,0
