tweets,id_str,len,date,source,likes,retweets,label
"are you an #extrovert or #introvert?

@themyersbriggs 

#mbti #mbtitype #myersbriggs https://t.co/AahqOhBttG",1253465108472188929,108,2020-04-23 23:25:44,Twitter Web App,4,0,4
I am not hating staying home. #thursdayvibes #ExerciseAtHome  #COVID19 #StayHome #introvert #fitness #NFLDraft,1253464930667331591,110,2020-04-23 23:25:02,Twitter for iPhone,2,0,4
"@ttrenae No. They shouldn't, however, I will never pity someone who seeks out celebrity status and then complains w… https://t.co/3Lspj5OMVa",1253459331749724167,140,2020-04-23 23:02:47,Twitter for Android,1,0,4
Do You Have to Be Loud at Work? https://t.co/ATjAGOH76u #futureofwork #introvert @susancain,1253457030402146304,91,2020-04-23 22:53:38,Twitter Web Client,2,0,4
"I've wanted this in my home since I was a child, but with a curtain I could pull and hide from the rest of the hous… https://t.co/4ZwEPibM9c",1253444681070854145,140,2020-04-23 22:04:34,Twitter Web App,2,0,4
Social distancing @zoom_us happy hours &gt;&gt;&gt;&gt;&gt; normal happy hours #introvert,1253438303514300417,89,2020-04-23 21:39:13,Twitter for iPhone,3,0,4
"@bnmeister @AmyKny @evaholland @rhrussell @axeandcrocus @tedlaking I don't really mind phone calls
#introvert",1253433344949288961,109,2020-04-23 21:19:31,Twitter for Android,5,0,4
Living with an extreme #extrovert with full blown #fomo isn't that bad until there is a #lockdown order. There is a… https://t.co/5UewXl033O,1253430568437440514,140,2020-04-23 21:08:29,Twitter for iPhone,1,0,4
"If you're like most introverts interested in starting a business, you might be held back by this common misconcepti… https://t.co/M0fzefDIu4",1253427845352706050,140,2020-04-23 20:57:40,CoSchedule,0,0,4
"Is your #kid a natural #extrovert, or a quiet-loving #introvert? Here, 10 specific ways to care for each type. https://t.co/ROwnzOGKIw",1253426538357219329,134,2020-04-23 20:52:28,CoSchedule,0,0,4
"@Z9Labs 98% of my life is unchanged
#introvert",1253425624762290179,46,2020-04-23 20:48:51,Twitter for Android,0,0,4
Thanks to @RetailObserver for an awesome review of my new book! Thrilled that this kind of support has made The Int… https://t.co/BRUbESyk1g,1253421106679017474,140,2020-04-23 20:30:53,CoSchedule,0,0,4
"Listen to the most recent episode of my podcast: S2: Episode 1: Screw Being Shy With @markymetry

#mentalhealth… https://t.co/M7Dvk7pTRr",1253419206088876032,136,2020-04-23 20:23:20,Twitter for iPhone,1,0,4
"Remember the time when you used to go out and have fun with friends.

Yeah me neither
#introvert",1253417330677174273,96,2020-04-23 20:15:53,Twitter for Android,0,0,4
"While #introverts may not always appear ambitious because of our calm demeanor, this is because of a KEY advantage:… https://t.co/Nbiji3KqZ7",1253415480666107905,140,2020-04-23 20:08:32,Twitter for iPhone,14,5,4
"Yes, Even Introverts Can Be Lonely Right Now https://t.co/EczWA3B6o6 @nytimes #introvert",1253414523861516301,88,2020-04-23 20:04:44,Twitter for iPhone,0,0,4
Introvert problems... #introvert #authorlife #amwriting https://t.co/ji5dVhOhmQ,1253411104232898561,79,2020-04-23 19:51:09,Tweet Suite,1,0,4
I'm a fake #introvert,1253404651954692096,21,2020-04-23 19:25:30,Twitter for Android,2,0,4
Comedy delivery to your door! https://t.co/bLRmlUVnCN via @YouTube #awardwinner #standup #comedy #delivery #zoom… https://t.co/VYtF8pXBqv,1253399273435168769,137,2020-04-23 19:04:08,Twitter Web Client,0,0,4
@king_quizzy I love it!! #introvert,1253398922283925505,35,2020-04-23 19:02:44,Twitter for Android,2,0,4
"We need a break sometimes. 

#infj
#infjlife
#infjfriends
#infjconfessions
#infjquotes
#infjfeelings… https://t.co/YEsH3ZWHDQ",1253398671372189698,125,2020-04-23 19:01:44,LaterMedia,45,12,4
Lockdown was supposed to be an introvert’s paradise. It’s not. https://t.co/FzzEmm4MGy  #LockDown #introvert #Covid19 #MustRead,1253398421567934467,127,2020-04-23 19:00:45,Twitter Web App,0,0,4
Not quite the same when you don’t have a choice. But still saving money. #introvert ￼ https://t.co/b14lKOneHH,1253396662552342531,109,2020-04-23 18:53:45,Buffer,3,0,4
Hi! This a short about me video I made today! #vlog #selfawareness #video #aboutme #introvert #selfconfidence https://t.co/HYGpiMvbOz,1253394297258418180,133,2020-04-23 18:44:22,Twitter for iPhone,0,0,4
"#Bookchallenge for April: Currently reading this inspiring book: #Introvert Power, which finally let‘s me know that… https://t.co/N2rID5J6aw",1253392621059420160,140,2020-04-23 18:37:42,Twitter for iPhone,3,0,4
"Shoutout to my fellow introverts and remote workers.

#introvert https://t.co/FVUAHstjko",1253386887236067330,88,2020-04-23 18:14:55,Twitter for Android,6,0,4
"📣Book Giveaway!

I’m giving away 2 signed copies of The Introvert’s Guide to the Workplace!

To enter just Retweet… https://t.co/YnKHgIY1kg",1253385806879711232,139,2020-04-23 18:10:37,Twitter Web App,7,11,4
"📺 oldest video is 1 whopping week ago.  

Wasting digital space, creating pollution of the mind &amp; body, inversion o… https://t.co/LrmV3CW06O",1253385178833129473,144,2020-04-23 18:08:08,Twitter for iPhone,0,0,4
"These days of #StayHome #covid19 #coping skills, I wonder,-what do #introvert dogs do, because their  humans are… https://t.co/ASOHRWxOJC",1253384786137268229,137,2020-04-23 18:06:34,Twitter Web App,0,0,4
"Easy Steps To Keep Perfectionism From Running Your Life - Sensitive Evolution https://t.co/SJW2pdctww 

#hsp… https://t.co/uCUeh1vfUF",1253383359448875009,133,2020-04-23 18:00:54,Hootsuite Inc.,0,1,4
"Same introvert life, different day. #introvert",1253381079756607488,46,2020-04-23 17:51:50,Twitter for Android,7,1,4
1. Make a list of the hard things you’ve overcome. #introvert #anxiety #quarantinelife https://t.co/OIjB1iH5up,1253376103407812608,110,2020-04-23 17:32:04,CoSchedule,41,11,4
When it comes to our personalities we are all somewhere on the spectrum of Introversion and Extraversion.… https://t.co/Cbyz0EoLSm,1253375589203009538,130,2020-04-23 17:30:01,eClincher,1,0,4
"Are you having a hard time with #socialdistancing? If you're an #extrovert, that makes sense. We could learn a thin… https://t.co/ztmdtX6TUh",1253374720893952000,140,2020-04-23 17:26:34,Twitter Web App,0,1,4
"favorite book by #tolkien ??? ☕🌿 happy #worldbookday !
.
.
#introvert #aesthetic #bookworm #april #thursday… https://t.co/v5NctndfBO",1253374686928474117,132,2020-04-23 17:26:26,Buffer,0,0,4
I'm doing just fine during this quarantine. #introvert #quarantine #coronavirus #covid19 #staythefuckathome https://t.co/wrY9lcALCP,1253366127423631360,131,2020-04-23 16:52:25,Instagram,2,0,4
Never thought I’d say this but I’m fed up of my house #introvert,1253365497279787008,64,2020-04-23 16:49:55,Twitter for iPhone,0,0,4
i’m loving this quarantine! eagerly waiting for another extension. #introvert,1253361108678656001,77,2020-04-23 16:32:29,Twitter for iPhone,0,1,4
#Introvert #Reading from @IntrovertDear - An Anxious Introvert’s Guide to Keeping Calm During the Crisis https://t.co/yiBedKAuKj,1253355955103940610,128,2020-04-23 16:12:00,Buffer,1,1,4
"Am I the only one loving #QuarantineLife? As an introvert, this is grand! Loving the no-pressure lifestyle!… https://t.co/uoZOvfoQmZ",1253349701308633088,132,2020-04-23 15:47:09,Twitter for Android,1,0,4
"Do you really believe what u rap about?
.
.
#ThisandThat available this Friday 5.1.2020
.
.
#SavetheDate
.
.… https://t.co/hnbnFq70KN",1253345543042093059,133,2020-04-23 15:30:38,Instagram,0,0,4
"Let’s stop the #Introvert/#extrovert Hatfield v McCoys-like comparisons &amp; off-the-cuff assumptions of who’s better,… https://t.co/lFSacQyn9S",1253341883348029443,144,2020-04-23 15:16:05,Twitter for iPad,0,0,4
"Is this you?

#ShaunaSmith #TheSmithTeam #ColoLoanGal #Introvert #LoanLife #NYTimes #Colorado #RealEstate… https://t.co/GU2JkYyog6",1253340495092125697,130,2020-04-23 15:10:34,Buffer,1,0,4
"So what do you guys think about your #past #present and #future 

#attain #heart #brain #poet #poetry #creative… https://t.co/C3fzKrwtA0",1253340241894793216,136,2020-04-23 15:09:34,Instagram,0,0,4
"I get SASSY and it goes downhill so FAST... 😣

#infj
#infjlife
#infjfriends
#infjconfessions
#infjquotes… https://t.co/vQBDDi5EdB",1253338222727278593,129,2020-04-23 15:01:32,LaterMedia,34,5,4
"Easy Steps To Keep Perfectionism From Running Your Life - Sensitive Evolution https://t.co/SJW2pdu4o4 

#hsp… https://t.co/r6DrX2dXOZ",1253338116170985475,133,2020-04-23 15:01:07,Hootsuite Inc.,1,0,4
What is an #introvert hangover and how can you avoid/ recover from one? https://t.co/5tmSfHvOes (2 minute video),1253337899216457731,112,2020-04-23 15:00:15,Buffer,1,0,4
Even some introverts are feeling a little lonely these days according to an article in the Wall Street Journal.  Ho… https://t.co/weXPBauzn9,1253331595135602702,140,2020-04-23 14:35:12,Twitter Web App,0,0,4
I feel more busy physically distancing than my regular distancing (#introvert). It's great but whew. https://t.co/BagO3G7Rov,1253327026246705153,124,2020-04-23 14:17:03,Twitter for Android,0,0,4
7 Ways Introverts Can Become Better Leaders @careerwise_ca: https://t.co/5bYlcBgiPG https://t.co/s0WB7DjeQF #introvert #leadership,1253324186316988418,130,2020-04-23 14:05:46,Twitter Web Client,1,0,4
This is who I really am. #introvert #meowthesecretcat #kdramaquote https://t.co/tDOKsDDxxA,1253323554646487045,90,2020-04-23 14:03:15,Twitter for Android,3,1,4
Check out my website to see my top 10 favorite quotes about introverts.  https://t.co/36kOCgdHJz #introvert #OLC6202,1253323175775043584,116,2020-04-23 14:01:45,Twitter Web App,6,0,4
"Idk how to flirt, but I'm gonna stare at you until you marry me.
#beingintrovert #introvert https://t.co/jTb04TfJMS",1253322421135749127,115,2020-04-23 13:58:45,Twitter for Android,2,0,4
"#Introvert.  #Extrovert. #Leader.  Be what your circle needs to grow and succeed.  

Get the #feedback to make it h… https://t.co/b9nQDuUOxz",1253320050523557888,140,2020-04-23 13:49:20,Twitter Web App,0,0,4
"I saw my neighbours on the street today and instantly turned away and went back home. For the first time, it wasn't… https://t.co/XQfcKaE4fT",1253319085741367297,140,2020-04-23 13:45:30,Twitter for Android,4,0,4
How are the #introvert business owners connecting with their #customers in #Quarantine?,1253315297534246913,87,2020-04-23 13:30:27,Twitter for Android,0,0,4
"It’s great when you have workmates who get you.
#nerd #nerdhumor #booknerd #introvert #introvertproblems… https://t.co/749UTf2SZJ",1253315226742730754,129,2020-04-23 13:30:10,Hootsuite Inc.,3,1,4
"6:55 – Sharon shares her quarantine and chill viewing list.

Read the full article: Quarantine and chill: 5 shows t… https://t.co/Gk20wQ3TiP",1253314733500960771,140,2020-04-23 13:28:12,Missinglettr,0,0,4
"How many a man has dated a new era in his life from the reading of a book.

-Henry David Thoreau 

#WorldBookDay… https://t.co/bHmdAmF7Iu",1253312404546609159,137,2020-04-23 13:18:57,Twitter Web App,2,0,4
When will this end! As an #introvert I miss that itsy bitsy interaction with people! Maybe I am slowly converting.. lol,1253311597944111112,119,2020-04-23 13:15:45,Twitter Web App,1,0,4
My guilty secret. #introvert https://t.co/rNcwIEkOai,1253311404406423552,52,2020-04-23 13:14:58,Twitter Web App,1,0,4
Hey...I'm looking for friends between the age of 11-13...I hope someone sees this :'( #friends #friend #lonely… https://t.co/KsyAj0W45d,1253308170459439105,135,2020-04-23 13:02:07,Twitter for Android,0,0,4
"True 🙂
#Introvert #introvertlife #ItrovertFacts #introverting #Me @ North Holland https://t.co/vHl96YDg1I",1253304587907407872,105,2020-04-23 12:47:53,Instagram,1,0,4
"I'm realizing I can't really describe myself as an #introvert anymore, I'm straight up antisocial, and I don't real… https://t.co/xfhcdj7niy",1253301369521541120,140,2020-04-23 12:35:06,Twitter for Android,0,0,4
"I miss making excuses to avoid social gathering 😬
#introvert https://t.co/M6G2nNc846",1253300537593786369,84,2020-04-23 12:31:48,Twitter for Android,1,0,4
"I am running out of people I actually like! 🙄😐
#ThursdayThoughts #thursdayvibes #ThursdayWisdom #QuarantineQuotes… https://t.co/S8FdJ64d1t",1253299853385297922,138,2020-04-23 12:29:04,Twitter for Android,5,0,4
Can I be totally honest? I'm actually enjoying the lockdown. I almost wish this continues for a long time. Almost.… https://t.co/kkfAUrmrXk,1253299806237347841,139,2020-04-23 12:28:53,Twitter for Android,1,0,4
"Im so fucked up by relationships, that my love language is dyslexic asf... #lovelanguages #introvert",1253299230468423680,100,2020-04-23 12:26:36,Twitter for Android,0,0,4
"Boom.  Introvert.
#AloneTogether #alone #alonetime #introvert #introvertlife #power #superpower #SocialDistancing… https://t.co/4kztQfGyXm",1253299087132295174,138,2020-04-23 12:26:02,Twitter for iPad,0,0,4
"What do you think about arriving early to network as an #introvert Barmy, or good idea? https://t.co/qlWEb5XvfH #networking",1253299081654534144,123,2020-04-23 12:26:00,Buffer,0,0,4
"Ye dekho mere call logs 😂😂😂
Only outgoing call in like one month 🤣🤣 #introvert hu yr m sacchi wala 🌝🌝😏 https://t.co/YkZMn9igub",1253285727279779842,126,2020-04-23 11:32:56,Twitter for Android,1,0,4
"I’m an #introvert which means I like staying indoor ALONE not staying indoor with PEOPLE😤 

Can’t wait for this shi… https://t.co/IWC67ICsdG",1253285421217390592,140,2020-04-23 11:31:43,Twitter for iPhone,0,0,4
"The irony in the life of an #introvert 
Twitter: Staying inside sucks. I want to go out! god I’m #bored. 
Reality:… https://t.co/smlcIlFV5F",1253283461013610496,139,2020-04-23 11:23:56,Twitter for iPhone,1,0,4
If you ever hear me say to you “I know it’s crazy” that means I wasn’t paying attention to what you said and I just… https://t.co/uGCSZjwCYU,1253281924468092930,140,2020-04-23 11:17:50,Twitter for iPhone,0,0,4
"( Please Retweet! ) --&gt; https://t.co/2JzJkX7VU7
( #comic #comics #webcomic #webcomics #introvert #alien #aliens… https://t.co/ZB5VgCaAfm",1253277557300092928,139,2020-04-23 11:00:29,Hootsuite Inc.,15,15,4
Seem to be everyone’s counsellor today. Happy to listen and offer advice where I can but am now taking 5 minutes to… https://t.co/hLkH7yYpzw,1253273335670210563,140,2020-04-23 10:43:42,Twitter for iPhone,5,0,4
"Watch it only if you are a silent person

https://t.co/gFZf0Ivt10

#SilentLover #introvert #YouTube",1253269913818431490,99,2020-04-23 10:30:06,Twitter for Android,0,0,4
#WorldBookDay Interesting. #infp #infps #introvert #introverts 📚#intuitive #intuitives,1253260304395444225,86,2020-04-23 09:51:55,Twitter Web App,1,0,4
New blog on introversion during a pandemic #amwriting #introvert https://t.co/K1faoD0Ej2,1253258371509161984,88,2020-04-23 09:44:14,Twitter for Android,1,1,4
"𝗔𝗟𝗢𝗡𝗘 𝗬𝗢𝗨 𝗔𝗥𝗘 𝗕𝗘𝗦𝗧 𝗞𝗡𝗢𝗪𝗡 !!!

Being sabbatical is sometimes flabbergasting
#SocialDistancing #lockdowngoals #introvert",1253253043409358848,118,2020-04-23 09:23:04,Twitter Web App,1,0,4
From a passionate introvert... This lock-down is getting hard... 😭 #introvert #lockdownuk #sadtimes,1253249983224086528,99,2020-04-23 09:10:54,Twitter for Android,0,0,4
"Contrary to wat others are feeling, I'm kinda glad that Ramadan and Hari Raya are #stayathome.

No need to keep tra… https://t.co/RjaYQ4VvOC",1253244491164602369,140,2020-04-23 08:49:05,Twitter for Android,1,0,4
"The varied moods of people and perspective.
#introvert 
#extrovert
#Influidity https://t.co/xi2PAXSvac",1253242600351584256,102,2020-04-23 08:41:34,Sprout Social,0,0,4
My friend @CoachJohncey is doing this webinar specifically for introverts to unlock their potential. Highly Recomme… https://t.co/HxelsznzxG,1253240354347728897,140,2020-04-23 08:32:39,LinkedIn,1,0,4
There are days when I really don’t feel like replying or reading messages.. #introvert,1253238466361483266,86,2020-04-23 08:25:09,Twitter for iPhone,1,0,4
I fit have wild Soul but I'm a lover of Simple things and quiet places ✌🏿 ..  #Introvert,1253234061637804032,88,2020-04-23 08:07:38,Twitter for Android,3,1,4
Stay at home. #QuarantineLife is my daily life. #introvert #StayAtHome always #SocialDistancing https://t.co/mre0MpClgM,1253230952014213121,119,2020-04-23 07:55:17,Twitter for iPhone,0,0,4
"When you feel irritated with meaningless over communication on virtual mediums, keep your phone and other communica… https://t.co/iPNXIUy9Oj",1253227332539572224,140,2020-04-23 07:40:54,Twitter for Android,9,0,4
"Love the advice! '4. Remind yourself that you’re a world of your own...'
https://t.co/dwBRE2oBAg #introvert #stayathome",1253218309199314945,119,2020-04-23 07:05:03,Hootsuite Inc.,0,0,4
@Covid19Girls Totally! This is easy time for people like me #introvert !,1253215245625163776,72,2020-04-23 06:52:52,Twitter Web App,0,0,4
"New I|G|PW Video! 🤸🏽‍♀️

An introvert is spotted in its natural habitat...

Full Video: https://t.co/uSzOEFNZu4

Ho… https://t.co/SDqwtRvbd9",1253210499438841856,140,2020-04-23 06:34:01,Twitter for iPhone,0,0,4
"Easy Steps To Keep Perfectionism From Running Your Life - Sensitive Evolution https://t.co/SJW2pdctww 

#hsp… https://t.co/PnI8I4KKOH",1253202098080153600,133,2020-04-23 06:00:38,Hootsuite Inc.,0,0,4
"What are your favorite book? 📚📜📕📖🌞❣🥰
#WorldBookDay #worldbookday2020 #favoritebook #books #booksclassics #bøker… https://t.co/QV7TPa5Y8s",1253200542253436935,136,2020-04-23 05:54:27,Twitter for Android,1,0,4
"Happy world book day, folks. 📚📜📕📖🌞❣🥰 #worldbookday2020 #WorldBookDay #books #booksclassics #bøker #klassikarar… https://t.co/G38qgkAXN5",1253199603052220416,135,2020-04-23 05:50:43,Twitter for Android,0,0,4
"""Introversion is not a pass for #evangelism."" ~ @meredithcook716 https://t.co/E8DnAIeefh #introvert #missions",1253171786365259777,109,2020-04-23 04:00:11,Buffer,2,3,4
ivory sands &amp; your lies #thesebluedepths #infj #introvert #selfcare #anxiety #mentalhealth #haiku #art #creative… https://t.co/J6kSCXa94T,1253171779759194112,141,2020-04-23 04:00:09,Buffer,4,2,4
I decided my recent increase in anger is due to my jealousy of the non-essential workers. What do you mean you get… https://t.co/twfGo3nF3D,1253171129876746240,139,2020-04-23 03:57:34,Twitter for Android,0,0,4
And this is why they are one of the best #introvert mascots! 🐢💚 https://t.co/gqnjJuhdUZ,1253163903938330625,87,2020-04-23 03:28:52,Twitter Web App,0,0,4
i’ve no friends so i legit use twitter to talk to myself &amp; follow fast food restaurants &amp; snack companies primarily… https://t.co/0S93qRnybO,1253163667903971328,148,2020-04-23 03:27:55,Twitter for iPhone,0,0,4
As an #introvert I have no problem social distancing. Even before the #coronavirus outbreak I never hung around peo… https://t.co/QPftmfFwLh,1253159516130156545,140,2020-04-23 03:11:25,Twitter for iPhone,0,0,4
Quarantine Day 38: Let's be honest though; I wouldn't be doing anything anyway. #StayAtHome #AllInIllinois… https://t.co/BkaUXQ3K13,1253159094334246913,131,2020-04-23 03:09:45,Twitter for Android,1,0,4
We may be in splendid isolation but it really is perfect weather for a good book. #garden nattai_lodge #book… https://t.co/xmNeX2j1M6,1253148701322870784,133,2020-04-23 02:28:27,Instagram,0,0,4
#MeasureSocialDistanceBy How far can you #bike without seeing or hearing anyone? I think I'm winning at this social… https://t.co/9Fu4CwfHU6,1253128104572334080,140,2020-04-23 01:06:36,Twitter Web App,1,2,4
"They may be used to keeping the feelings inside. Sometimes, they just take their time. Give them patience.😘
.
.
.
.… https://t.co/lPcoZa95Jv",1253126670548193281,140,2020-04-23 01:00:54,Hootsuite Inc.,0,0,4
"@JennGranneman I have to go into the hallway to get my mail, and I always pray to God I don't bump into a neighbor.… https://t.co/EMuxjTcxJj",1253124197884272640,140,2020-04-23 00:51:05,Twitter Web App,2,0,4
I'm an #introvert. Thanks @patrickbetdavid. Salute you. https://t.co/qutSIyNtil,1253116226932543491,79,2020-04-23 00:19:24,Twitter Web App,9,0,4
"Does anyone in this misirable place knows what is the meaning of introversion ?!?!
Stop judging then, please and fu… https://t.co/00U3Y1i5vA",1253114523390824453,140,2020-04-23 00:12:38,Twitter for Android,0,0,4
@oreo_tinker @dennisdiclaudio My normal hasn't included any of those things for decades. #introvert,1253112401374990336,99,2020-04-23 00:04:12,Twitter Web App,7,1,4
"It's an incredible feeling... 🥰

#infj
#infjlife
#infjfriends
#infjconfessions
#infjquotes
#infjfeelings… https://t.co/0ZY4nOCkkO",1253111565785731072,129,2020-04-23 00:00:53,LaterMedia,20,3,4
"I am currently working from home, but still find it important to take a break from work from time to time.  I had a… https://t.co/FdnXLhAOVJ",1253111530993958912,140,2020-04-23 00:00:45,Hootsuite Inc.,8,0,4
#WednesdayThoughts #Introvert #IntrovertLife Me going in the house after staying five minutes at the Quarantine blo… https://t.co/aKrgQpfz9q,1253107063594647552,140,2020-04-22 23:43:00,TweetDeck,0,0,4
I could get used to this #NewNormal #TogetherAtHome #introvert,1253099152000548864,62,2020-04-22 23:11:33,Twitter for iPhone,0,0,4
